event_id	season	stage	type	date	name	site	num_drivers	laps	lap_distance
2014-10-R	2014	10	R	2014-07-20	Santander_Grand_Prix_of_Germany	Hockenheimring	22	67	4.574
2014-11-Q	2014	11	Q	2014-07-27	Pirelli_Hungarian_Grand_Prix	Hungaroring	22	1	4.381
2014-11-R	2014	11	R	2014-07-27	Pirelli_Hungarian_Grand_Prix	Hungaroring	22	70	4.381
2014-12-Q	2014	12	Q	2014-08-24	Shell_Belgian_Grand_Prix	Circuit de Spa Francorchamps	22	1	7.004
2014-12-R	2014	12	R	2014-08-24	Shell_Belgian_Grand_Prix	Circuit de Spa Francorchamps	22	44	7.004
2014-13-Q	2014	13	Q	2014-09-07	Grand_Prix_of_Italy	Autodromo Nazionale di Monza	22	1	5.793
2014-13-R	2014	13	R	2014-09-07	Grand_Prix_of_Italy	Autodromo Nazionale di Monza	22	53	5.793
2014-14-Q	2014	14	Q	2014-09-21	Singapore_Airlines_Singapore_Grand_Prix	Marina Bay Street Circuit	22	1	5.065
2014-14-R	2014	14	R	2014-09-21	Singapore_Airlines_Singapore_Grand_Prix	Marina Bay Street Circuit	22	60	5.065
2014-15-Q	2014	15	Q	2014-10-05	Japanese_Grand_Prix	Suzuka Circuitland	22	1	5.807
2014-15-R	2014	15	R	2014-10-05	Japanese_Grand_Prix	Suzuka Circuitland	22	44	5.807
2014-16-Q	2014	16	Q	2014-10-12	Russian_Grand_Prix	Sochi Autodrome	21	1	5.848
2014-16-R	2014	16	R	2014-10-12	Russian_Grand_Prix	Sochi Autodrome	21	53	5.848
2014-17-Q	2014	17	Q	2014-11-02	United_States_Grand_Prix	Circuit of the Americas	18	1	5.513
2014-17-R	2014	17	R	2014-11-02	United_States_Grand_Prix	Circuit of the Americas	18	56	5.513
2014-18-Q	2014	18	Q	2014-11-09	Petrobras_Grand_Prix_of_Brazil	Autodromo Jose Carlos Pace	18	1	4.309
2014-18-R	2014	18	R	2014-11-09	Petrobras_Grand_Prix_of_Brazil	Autodromo Jose Carlos Pace	18	71	4.309
2014-19-Q	2014	19	Q	2014-11-23	Etihad_Airways_Abu_Dhabi_Grand_Prix	Yas Marina Circuit	20	1	5.554
2014-19-R	2014	19	R	2014-11-23	Etihad_Airways_Abu_Dhabi_Grand_Prix	Yas Marina Circuit	20	55	5.554
2015-01-Q	2015	1	Q	2015-03-15	Rolex_Australian_Grand_Prix	Albert Park Grand Prix Circuit	17	1	5.303
2015-01-R	2015	1	R	2015-03-15	Rolex_Australian_Grand_Prix	Albert Park Grand Prix Circuit	17	58	5.303
2015-02-Q	2015	2	Q	2015-03-29	Petronas_Malaysia_Grand_Prix	Sepang International Circuit	19	1	5.543
2015-02-R	2015	2	R	2015-03-29	Petronas_Malaysia_Grand_Prix	Sepang International Circuit	19	56	5.543
2015-03-Q	2015	3	Q	2015-04-12	Chinese_Grand_Prix	Shanghai International Circuit	20	1	5.451
2015-03-R	2015	3	R	2015-04-12	Chinese_Grand_Prix	Shanghai International Circuit	20	56	5.451
2015-04-Q	2015	4	Q	2015-04-19	Gulf_Air_Bahrain_Grand_Prix	Bahrain International Circuit	20	1	5.412
2015-04-R	2015	4	R	2015-04-19	Gulf_Air_Bahrain_Grand_Prix	Bahrain International Circuit	20	57	5.412
2015-05-Q	2015	5	Q	2015-05-10	Pirelli_Grand_Prix_of_Spain	Circuit de Catalunya	20	1	4.655
2015-05-R	2015	5	R	2015-05-10	Pirelli_Grand_Prix_of_Spain	Circuit de Catalunya	20	66	4.655
2015-06-Q	2015	6	Q	2015-05-24	Grand_Prix_of_Monaco	Circuit de Monaco	20	1	3.337
2015-06-R	2015	6	R	2015-05-24	Grand_Prix_of_Monaco	Circuit de Monaco	20	78	3.337
2015-07-Q	2015	7	Q	2015-06-07	Grand_Prix_of_Canada	Circuit Gilles Villeneuve	20	1	4.361
2015-07-R	2015	7	R	2015-06-07	Grand_Prix_of_Canada	Circuit Gilles Villeneuve	20	70	4.361
2015-08-Q	2015	8	Q	2015-06-21	Grand_Prix_of_Austria	Red Bull Ring	20	1	4.326
2015-08-R	2015	8	R	2015-06-21	Grand_Prix_of_Austria	Red Bull Ring	20	71	4.326
2015-09-Q	2015	9	Q	2015-07-05	British_Grand_Prix	Silverstone Circuit	20	1	5.891
2015-09-R	2015	9	R	2015-07-05	British_Grand_Prix	Silverstone Circuit	20	52	5.891
2015-10-Q	2015	10	Q	2015-07-26	Pirelli_Hungarian_Grand_Prix	Hungaroring	20	1	4.381
2015-10-R	2015	10	R	2015-07-26	Pirelli_Hungarian_Grand_Prix	Hungaroring	20	69	4.381
2015-11-Q	2015	11	Q	2015-08-23	Shell_Belgian_Grand_Prix	Circuit de Spa Francorchamps	20	1	7.004
2015-11-R	2015	11	R	2015-08-23	Shell_Belgian_Grand_Prix	Circuit de Spa Francorchamps	20	43	7.004
2015-12-Q	2015	12	Q	2015-09-06	Grand_Prix_of_Italy	Autodromo Nazionale di Monza	20	1	5.793
2015-12-R	2015	12	R	2015-09-06	Grand_Prix_of_Italy	Autodromo Nazionale di Monza	20	53	5.793
2015-13-Q	2015	13	Q	2015-09-20	Singapore_Airlines_Singapore_Grand_Prix	Marina Bay Street Circuit	20	1	5.065
2015-13-R	2015	13	R	2015-09-20	Singapore_Airlines_Singapore_Grand_Prix	Marina Bay Street Circuit	20	61	5.065
2015-14-Q	2015	14	Q	2015-09-27	Japanese_Grand_Prix	Suzuka Circuitland	20	1	5.807
2015-14-R	2015	14	R	2015-09-27	Japanese_Grand_Prix	Suzuka Circuitland	20	53	5.807
2015-15-Q	2015	15	Q	2015-10-11	Russian_Grand_Prix	Sochi Autodrome	20	1	5.848
2015-15-R	2015	15	R	2015-10-11	Russian_Grand_Prix	Sochi Autodrome	20	53	5.848
2015-16-Q	2015	16	Q	2015-10-25	United_States_Grand_Prix	Circuit of the Americas	20	1	5.513
2015-16-R	2015	16	R	2015-10-25	United_States_Grand_Prix	Circuit of the Americas	20	56	5.513
2015-17-Q	2015	17	Q	2015-11-01	Grand_Prix_of_Mexico	Autodromo Hermanos Rodriguez	20	1	4.304
2015-17-R	2015	17	R	2015-11-01	Grand_Prix_of_Mexico	Autodromo Hermanos Rodriguez	20	71	4.304
2015-18-Q	2015	18	Q	2015-11-15	Petrobras_Grand_Prix_of_Brazil	Autodromo Jose Carlos Pace	20	1	4.309
2015-18-R	2015	18	R	2015-11-15	Petrobras_Grand_Prix_of_Brazil	Autodromo Jose Carlos Pace	20	71	4.309
2015-19-Q	2015	19	Q	2015-11-29	Etihad_Airways_Abu_Dhabi_Grand_Prix	Yas Marina Circuit	20	1	5.554
2015-19-R	2015	19	R	2015-11-29	Etihad_Airways_Abu_Dhabi_Grand_Prix	Yas Marina Circuit	20	55	5.554
2016-01-Q	2016	1	Q	2016-03-20	Rolex_Australian_Grand_Prix	Albert Park Grand Prix Circuit	22	1	5.303
2016-01-R	2016	1	R	2016-03-20	Rolex_Australian_Grand_Prix	Albert Park Grand Prix Circuit	22	57	5.303
2016-02-Q	2016	2	Q	2016-04-03	Gulf_Air_Bahrain_Grand_Prix	Bahrain International Circuit	22	1	5.412
2016-02-R	2016	2	R	2016-04-03	Gulf_Air_Bahrain_Grand_Prix	Bahrain International Circuit	22	57	5.412
2016-03-Q	2016	3	Q	2016-04-17	Pirelli_Chinese_Grand_Prix	Shanghai International Circuit	22	1	5.451
2016-03-R	2016	3	R	2016-04-17	Pirelli_Chinese_Grand_Prix	Shanghai International Circuit	22	56	5.451
2016-04-Q	2016	4	Q	2016-05-01	Russian_Grand_Prix	Sochi Autodrome	22	1	5.848
2016-04-R	2016	4	R	2016-05-01	Russian_Grand_Prix	Sochi Autodrome	22	53	5.848
2016-05-Q	2016	5	Q	2016-05-15	Pirelli_Grand_Prix_of_Spain	Circuit de Catalunya	22	1	4.655
2016-05-R	2016	5	R	2016-05-15	Pirelli_Grand_Prix_of_Spain	Circuit de Catalunya	22	66	4.655
2016-06-Q	2016	6	Q	2016-05-29	Grand_Prix_of_Monaco	Circuit de Monaco	22	1	3.337
2016-06-R	2016	6	R	2016-05-29	Grand_Prix_of_Monaco	Circuit de Monaco	22	78	3.337
2016-07-Q	2016	7	Q	2016-06-12	Grand_Prix_of_Canada	Circuit Gilles Villeneuve	22	1	4.361
2016-07-R	2016	7	R	2016-06-12	Grand_Prix_of_Canada	Circuit Gilles Villeneuve	22	70	4.361
2016-08-Q	2016	8	Q	2016-06-19	Grand_Prix_of_Europe	Baku City Circuit	22	1	6.003
2016-08-R	2016	8	R	2016-06-19	Grand_Prix_of_Europe	Baku City Circuit	22	51	6.003
2016-09-Q	2016	9	Q	2016-07-03	Grand_Prix_of_Austria	Red Bull Ring	22	1	4.326
2016-09-R	2016	9	R	2016-07-03	Grand_Prix_of_Austria	Red Bull Ring	22	71	4.326
2016-10-Q	2016	10	Q	2016-07-10	British_Grand_Prix	Silverstone Circuit	22	1	5.891
2016-10-R	2016	10	R	2016-07-10	British_Grand_Prix	Silverstone Circuit	22	52	5.891
2016-11-Q	2016	11	Q	2016-07-24	Hungarian_Grand_Prix	Hungaroring	22	1	4.381
2016-11-R	2016	11	R	2016-07-24	Hungarian_Grand_Prix	Hungaroring	22	70	4.381
2016-12-Q	2016	12	Q	2016-07-31	Grand_Prix_of_Germany	Hockenheimring	22	1	4.574
2016-12-R	2016	12	R	2016-07-31	Grand_Prix_of_Germany	Hockenheimring	22	67	4.574
2016-13-Q	2016	13	Q	2016-08-28	Belgian_Grand_Prix	Circuit de Spa Francorchamps	22	1	7.004
2016-13-R	2016	13	R	2016-08-28	Belgian_Grand_Prix	Circuit de Spa Francorchamps	22	44	7.004
2016-14-Q	2016	14	Q	2016-09-04	Heineken_Grand_Prix_of_Italy	Autodromo Nazionale di Monza	22	1	5.793
2016-14-R	2016	14	R	2016-09-04	Heineken_Grand_Prix_of_Italy	Autodromo Nazionale di Monza	22	53	5.793
2016-15-Q	2016	15	Q	2016-09-18	Singapore_Airlines_Singapore_Grand_Prix	Marina Bay Street Circuit	22	1	5.065
2016-15-R	2016	15	R	2016-09-18	Singapore_Airlines_Singapore_Grand_Prix	Marina Bay Street Circuit	22	61	5.065
2016-16-Q	2016	16	Q	2016-10-02	Petronas_Malaysia_Grand_Prix	Sepang International Circuit	22	1	5.543
2016-16-R	2016	16	R	2016-10-02	Petronas_Malaysia_Grand_Prix	Sepang International Circuit	22	56	5.543
2016-17-Q	2016	17	Q	2016-10-09	Emirates_Japanese_Grand_Prix	Suzuka Circuitland	22	1	5.807
2016-17-R	2016	17	R	2016-10-09	Emirates_Japanese_Grand_Prix	Suzuka Circuitland	22	53	5.807
2016-18-Q	2016	18	Q	2016-10-23	United_States_Grand_Prix	Circuit of the Americas	22	1	5.513
2016-18-R	2016	18	R	2016-10-23	United_States_Grand_Prix	Circuit of the Americas	22	56	5.513
2016-19-Q	2016	19	Q	2016-10-30	Grand_Prix_of_Mexico	Autodromo Hermanos Rodriguez	22	1	4.304
2016-19-R	2016	19	R	2016-10-30	Grand_Prix_of_Mexico	Autodromo Hermanos Rodriguez	22	71	4.304
2016-20-Q	2016	20	Q	2016-11-13	Grand_Prix_of_Brazil	Autodromo Jose Carlos Pace	22	1	4.309
2016-20-R	2016	20	R	2016-11-13	Grand_Prix_of_Brazil	Autodromo Jose Carlos Pace	22	71	4.309
2016-21-Q	2016	21	Q	2016-11-27	Etihad_Airways_Abu_Dhabi_Grand_Prix	Yas Marina Circuit	22	1	5.554
2016-21-R	2016	21	R	2016-11-27	Etihad_Airways_Abu_Dhabi_Grand_Prix	Yas Marina Circuit	22	55	5.554
2017-01-Q	2017	1	Q	2017-03-26	Rolex_Australian_Grand_Prix	Albert Park Grand Prix Circuit	20	1	5.303
2017-01-R	2017	1	R	2017-03-26	Rolex_Australian_Grand_Prix	Albert Park Grand Prix Circuit	20	57	5.303
2017-02-Q	2017	2	Q	2017-04-09	Heineken_Chinese_Grand_Prix	Shanghai International Circuit	20	1	5.451
2017-02-R	2017	2	R	2017-04-09	Heineken_Chinese_Grand_Prix	Shanghai International Circuit	20	56	5.451
2017-03-Q	2017	3	Q	2017-04-16	Gulf_Air_Bahrain_Grand_Prix	Bahrain International Circuit	20	1	5.412
2017-03-R	2017	3	R	2017-04-16	Gulf_Air_Bahrain_Grand_Prix	Bahrain International Circuit	20	57	5.412
2017-04-Q	2017	4	Q	2017-04-30	VTB_Russian_Grand_Prix	Sochi Autodrome	20	1	5.848
2017-04-R	2017	4	R	2017-04-30	VTB_Russian_Grand_Prix	Sochi Autodrome	20	52	5.848
2017-05-Q	2017	5	Q	2017-05-14	Pirelli_Grand_Prix_of_Spain	Circuit de Catalunya	20	1	4.655
2017-05-R	2017	5	R	2017-05-14	Pirelli_Grand_Prix_of_Spain	Circuit de Catalunya	20	66	4.655
2017-06-Q	2017	6	Q	2017-05-28	Grand_Prix_of_Monaco	Circuit de Monaco	20	1	3.337
2017-06-R	2017	6	R	2017-05-28	Grand_Prix_of_Monaco	Circuit de Monaco	20	78	3.337
2017-07-Q	2017	7	Q	2017-06-11	Grand_Prix_of_Canada	Circuit Gilles Villeneuve	20	1	4.361
2017-07-R	2017	7	R	2017-06-11	Grand_Prix_of_Canada	Circuit Gilles Villeneuve	20	70	4.361
2017-08-Q	2017	8	Q	2017-06-25	Azerbaijan_Grand_Prix	Baku City Circuit	20	1	6.003
2017-08-R	2017	8	R	2017-06-25	Azerbaijan_Grand_Prix	Baku City Circuit	20	51	6.003
2017-09-Q	2017	9	Q	2017-07-09	Grand_Prix_of_Austria	Red Bull Ring	20	1	4.318
2017-09-R	2017	9	R	2017-07-09	Grand_Prix_of_Austria	Red Bull Ring	20	71	4.318
2017-10-Q	2017	10	Q	2017-07-16	Rolex_British_Grand_Prix	Silverstone Circuit	20	1	5.891
2017-10-R	2017	10	R	2017-07-16	Rolex_British_Grand_Prix	Silverstone Circuit	20	51	5.891
2017-11-Q	2017	11	Q	2017-07-30	Hungarian_Grand_Prix	Hungaroring	20	1	4.381
2017-11-R	2017	11	R	2017-07-30	Hungarian_Grand_Prix	Hungaroring	20	70	4.381
2017-12-Q	2017	12	Q	2017-08-27	Pirelli_Belgian_Grand_Prix	Circuit de Spa Francorchamps	20	1	7.004
2017-12-R	2017	12	R	2017-08-27	Pirelli_Belgian_Grand_Prix	Circuit de Spa Francorchamps	20	44	7.004
2017-13-Q	2017	13	Q	2017-09-03	Heineken_Grand_Prix_of_Italy	Autodromo Nazionale di Monza	20	1	5.793
2017-13-R	2017	13	R	2017-09-03	Heineken_Grand_Prix_of_Italy	Autodromo Nazionale di Monza	20	53	5.793
2017-14-Q	2017	14	Q	2017-09-17	Singapore_Airlines_Singapore_Grand_Prix	Marina Bay Street Circuit	20	1	5.065
2017-14-R	2017	14	R	2017-09-17	Singapore_Airlines_Singapore_Grand_Prix	Marina Bay Street Circuit	20	58	5.065
2017-15-Q	2017	15	Q	2017-10-01	Petronas_Malaysia_Grand_Prix	Sepang International Circuit	20	1	5.543
2017-15-R	2017	15	R	2017-10-01	Petronas_Malaysia_Grand_Prix	Sepang International Circuit	20	56	5.543
2017-16-Q	2017	16	Q	2017-10-08	Japanese_Grand_Prix	Suzuka Circuitland	20	1	5.807
2017-16-R	2017	16	R	2017-10-08	Japanese_Grand_Prix	Suzuka Circuitland	20	53	5.807
2017-17-Q	2017	17	Q	2017-10-22	United_States_Grand_Prix	Circuit of the Americas	20	1	5.513
2017-17-R	2017	17	R	2017-10-22	United_States_Grand_Prix	Circuit of the Americas	20	56	5.513
2017-18-Q	2017	18	Q	2017-10-29	Grand_Prix_of_Mexico	Autodromo Hermanos Rodriguez	20	1	4.304
2017-18-R	2017	18	R	2017-10-29	Grand_Prix_of_Mexico	Autodromo Hermanos Rodriguez	20	71	4.304
2017-19-Q	2017	19	Q	2017-11-12	Heineken_Grand_Prix_of_Brazil	Autodromo Jose Carlos Pace	20	1	4.309
2017-19-R	2017	19	R	2017-11-12	Heineken_Grand_Prix_of_Brazil	Autodromo Jose Carlos Pace	20	71	4.309
2017-20-Q	2017	20	Q	2017-11-26	Etihad_Airways_Abu_Dhabi_Grand_Prix	Yas Marina Circuit	20	1	5.554
2017-20-R	2017	20	R	2017-11-26	Etihad_Airways_Abu_Dhabi_Grand_Prix	Yas Marina Circuit	20	55	5.554
2018-01-Q	2018	1	Q	2018-03-25	Rolex_Australian_Grand_Prix	Albert Park Grand Prix Circuit	20	1	5.303
2018-01-R	2018	1	R	2018-03-25	Rolex_Australian_Grand_Prix	Albert Park Grand Prix Circuit	20	58	5.303
2018-02-Q	2018	2	Q	2018-04-08	Gulf_Air_Bahrain_Grand_Prix	Bahrain International Circuit	20	1	5.412
2018-02-R	2018	2	R	2018-04-08	Gulf_Air_Bahrain_Grand_Prix	Bahrain International Circuit	20	57	5.412
2018-03-Q	2018	3	Q	2018-04-15	Heineken_Chinese_Grand_Prix	Shanghai International Circuit	20	1	5.451
2018-03-R	2018	3	R	2018-04-15	Heineken_Chinese_Grand_Prix	Shanghai International Circuit	20	56	5.451
2018-04-Q	2018	4	Q	2018-04-29	Azerbaijan_Grand_Prix	Baku City Circuit	20	1	6.003
2018-04-R	2018	4	R	2018-04-29	Azerbaijan_Grand_Prix	Baku City Circuit	20	51	6.003
2018-05-Q	2018	5	Q	2018-05-13	Grand_Prix_of_Spain	Circuit de Catalunya	20	1	4.655
2018-05-R	2018	5	R	2018-05-13	Grand_Prix_of_Spain	Circuit de Catalunya	20	66	4.655
2018-06-Q	2018	6	Q	2018-05-27	Grand_Prix_of_Monaco	Circuit de Monaco	20	1	3.337
2018-06-R	2018	6	R	2018-05-27	Grand_Prix_of_Monaco	Circuit de Monaco	20	78	3.337
2018-07-Q	2018	7	Q	2018-06-10	Heineken_Grand_Prix_of_Canada	Circuit Gilles Villeneuve	20	1	4.361
2018-07-R	2018	7	R	2018-06-10	Heineken_Grand_Prix_of_Canada	Circuit Gilles Villeneuve	20	68	4.361
2018-08-Q	2018	8	Q	2018-06-24	Pirelli_Grand_Prix_of_France	Circuit Paul Ricard	20	1	5.842
2018-08-R	2018	8	R	2018-06-24	Pirelli_Grand_Prix_of_France	Circuit Paul Ricard	20	53	5.842
2018-09-Q	2018	9	Q	2018-07-01	Eyetime_Grand_Prix_of_Austria	Red Bull Ring	20	1	4.318
2018-09-R	2018	9	R	2018-07-01	Eyetime_Grand_Prix_of_Austria	Red Bull Ring	20	71	4.318
2018-10-Q	2018	10	Q	2018-07-08	Rolex_British_Grand_Prix	Silverstone Circuit	20	1	5.891
2018-10-R	2018	10	R	2018-07-08	Rolex_British_Grand_Prix	Silverstone Circuit	20	52	5.891
2018-11-Q	2018	11	Q	2018-07-22	Emirates_Grand_Prix_of_Germany	Hockenheimring	20	1	4.574
2018-11-R	2018	11	R	2018-07-22	Emirates_Grand_Prix_of_Germany	Hockenheimring	20	67	4.574
2018-12-Q	2018	12	Q	2018-07-29	Rolex_Hungarian_Grand_Prix	Hungaroring	20	1	4.381
2018-12-R	2018	12	R	2018-07-29	Rolex_Hungarian_Grand_Prix	Hungaroring	20	70	4.381
2018-13-Q	2018	13	Q	2018-08-26	Johnnie_Walker_Belgian_Grand_Prix	Circuit de Spa Francorchamps	20	1	7.004
2018-13-R	2018	13	R	2018-08-26	Johnnie_Walker_Belgian_Grand_Prix	Circuit de Spa Francorchamps	20	44	7.004
2018-14-Q	2018	14	Q	2018-09-02	Heineken_Grand_Prix_of_Italy	Autodromo Nazionale di Monza	20	1	5.793
2018-14-R	2018	14	R	2018-09-02	Heineken_Grand_Prix_of_Italy	Autodromo Nazionale di Monza	20	53	5.793
2018-15-Q	2018	15	Q	2018-09-16	Singapore_Airlines_Singapore_Grand_Prix	Marina Bay Street Circuit	20	1	5.065
2018-15-R	2018	15	R	2018-09-16	Singapore_Airlines_Singapore_Grand_Prix	Marina Bay Street Circuit	20	61	5.065
2018-16-Q	2018	16	Q	2018-09-30	VTB_Russian_Grand_Prix	Sochi Autodrome	20	1	5.848
2018-16-R	2018	16	R	2018-09-30	VTB_Russian_Grand_Prix	Sochi Autodrome	20	53	5.848
2018-17-Q	2018	17	Q	2018-10-07	Honda_Japanese_Grand_Prix	Suzuka Circuitland	20	1	5.807
2018-17-R	2018	17	R	2018-10-07	Honda_Japanese_Grand_Prix	Suzuka Circuitland	20	53	5.807
2018-18-Q	2018	18	Q	2018-10-21	Pirelli_United_States_Grand_Prix	Circuit of the Americas	20	1	5.513
2018-18-R	2018	18	R	2018-10-21	Pirelli_United_States_Grand_Prix	Circuit of the Americas	20	56	5.513
2018-19-Q	2018	19	Q	2018-10-28	Grand_Prix_of_Mexico	Autodromo Hermanos Rodriguez	20	1	4.304
2018-19-R	2018	19	R	2018-10-28	Grand_Prix_of_Mexico	Autodromo Hermanos Rodriguez	20	71	4.304
2018-20-Q	2018	20	Q	2018-11-11	Heineken_Grand_Prix_of_Brazil	Autodromo Jose Carlos Pace	20	1	4.309
2018-20-R	2018	20	R	2018-11-11	Heineken_Grand_Prix_of_Brazil	Autodromo Jose Carlos Pace	20	71	4.309
2018-21-Q	2018	21	Q	2018-11-25	Etihad_Airways_Abu_Dhabi_Grand_Prix	Yas Marina Circuit	20	1	5.554
2018-21-R	2018	21	R	2018-11-25	Etihad_Airways_Abu_Dhabi_Grand_Prix	Yas Marina Circuit	20	55	5.554
2019-01-Q	2019	1	Q	2019-03-17	Rolex_Australian_Grand_Prix	Albert Park Grand Prix Circuit	20	1	5.303
2019-01-R	2019	1	R	2019-03-17	Rolex_Australian_Grand_Prix	Albert Park Grand Prix Circuit	20	58	5.303
2019-02-Q	2019	2	Q	2019-03-31	Gulf_Air_Bahrain_Grand_Prix	Bahrain International Circuit	20	1	5.412
2019-02-R	2019	2	R	2019-03-31	Gulf_Air_Bahrain_Grand_Prix	Bahrain International Circuit	20	57	5.412
2019-03-Q	2019	3	Q	2019-04-14	Heineken_Chinese_Grand_Prix	Shanghai International Circuit	20	1	5.451
2019-03-R	2019	3	R	2019-04-14	Heineken_Chinese_Grand_Prix	Shanghai International Circuit	20	56	5.451
2019-04-Q	2019	4	Q	2019-04-28	Socar_Azerbaijan_Grand_Prix	Baku City Circuit	20	1	6.003
2019-04-R	2019	4	R	2019-04-28	Socar_Azerbaijan_Grand_Prix	Baku City Circuit	20	51	6.003
2019-05-Q	2019	5	Q	2019-05-12	Emirates_Grand_Prix_of_Spain	Circuit de Catalunya	20	1	4.655
2019-05-R	2019	5	R	2019-05-12	Emirates_Grand_Prix_of_Spain	Circuit de Catalunya	20	66	4.655
2019-06-Q	2019	6	Q	2019-05-26	Grand_Prix_of_Monaco	Circuit de Monaco	20	1	3.337
2019-06-R	2019	6	R	2019-05-26	Grand_Prix_of_Monaco	Circuit de Monaco	20	78	3.337
2019-07-Q	2019	7	Q	2019-06-09	Pirelli_Grand_Prix_of_Canada	Circuit Gilles Villeneuve	20	1	4.361
2019-07-R	2019	7	R	2019-06-09	Pirelli_Grand_Prix_of_Canada	Circuit Gilles Villeneuve	20	70	4.361
2019-08-Q	2019	8	Q	2019-06-23	Pirelli_Grand_Prix_of_France	Circuit Paul Ricard	20	1	5.842
2019-08-R	2019	8	R	2019-06-23	Pirelli_Grand_Prix_of_France	Circuit Paul Ricard	20	53	5.842
2019-09-Q	2019	9	Q	2019-06-30	MyWorld_Grand_Prix_of_Austria	Red Bull Ring	20	1	4.318
2019-09-R	2019	9	R	2019-06-30	MyWorld_Grand_Prix_of_Austria	Red Bull Ring	20	71	4.318
2019-10-Q	2019	10	Q	2019-07-14	Rolex_British_Grand_Prix	Silverstone Circuit	20	1	5.891
2019-10-R	2019	10	R	2019-07-14	Rolex_British_Grand_Prix	Silverstone Circuit	20	52	5.891
2019-11-Q	2019	11	Q	2019-07-28	Mercedes-Benz_Grand_Prix_of_Germany	Hockenheimring	20	1	4.574
2019-11-R	2019	11	R	2019-07-28	Mercedes-Benz_Grand_Prix_of_Germany	Hockenheimring	20	64	4.574
2019-12-Q	2019	12	Q	2019-08-04	Rolex_Hungarian_Grand_Prix	Hungaroring	20	1	4.381
2019-12-R	2019	12	R	2019-08-04	Rolex_Hungarian_Grand_Prix	Hungaroring	20	70	4.381
2019-13-Q	2019	13	Q	2019-09-01	Johnnie_Walker_Belgian_Grand_Prix	Circuit de Spa Francorchamps	20	1	7.004
2019-13-R	2019	13	R	2019-09-01	Johnnie_Walker_Belgian_Grand_Prix	Circuit de Spa Francorchamps	20	44	7.004
2019-14-Q	2019	14	Q	2019-09-08	Heineken_Grand_Prix_of_Italy	Autodromo Nazionale di Monza	20	1	5.793
2019-14-R	2019	14	R	2019-09-08	Heineken_Grand_Prix_of_Italy	Autodromo Nazionale di Monza	20	53	5.793
2019-15-Q	2019	15	Q	2019-09-22	Singapore_Airlines_Singapore_Grand_Prix	Marina Bay Street Circuit	20	1	5.065
2019-15-R	2019	15	R	2019-09-22	Singapore_Airlines_Singapore_Grand_Prix	Marina Bay Street Circuit	20	61	5.065
2019-16-Q	2019	16	Q	2019-09-29	VTB_Russian_Grand_Prix	Sochi Autodrome	20	1	5.848
2019-16-R	2019	16	R	2019-09-29	VTB_Russian_Grand_Prix	Sochi Autodrome	20	53	5.848
2019-17-Q	2019	17	Q	2019-10-13	Japanese_Grand_Prix	Suzuka Circuitland	20	1	5.807
2019-17-R	2019	17	R	2019-10-13	Japanese_Grand_Prix	Suzuka Circuitland	20	52	5.807
2019-18-Q	2019	18	Q	2019-10-27	Grand_Prix_of_Mexico	Autodromo Hermanos Rodriguez	20	1	4.304
2019-18-R	2019	18	R	2019-10-27	Grand_Prix_of_Mexico	Autodromo Hermanos Rodriguez	20	71	4.304
2019-19-Q	2019	19	Q	2019-11-03	Emirates_United_States_Grand_Prix	Circuit of the Americas	20	1	5.513
2019-19-R	2019	19	R	2019-11-03	Emirates_United_States_Grand_Prix	Circuit of the Americas	20	56	5.513
2019-20-Q	2019	20	Q	2019-11-17	Heineken_Grand_Prix_of_Brazil	Autodromo Jose Carlos Pace	20	1	4.309
2019-20-R	2019	20	R	2019-11-17	Heineken_Grand_Prix_of_Brazil	Autodromo Jose Carlos Pace	20	71	4.309
2019-21-Q	2019	21	Q	2019-12-01	Etihad_Airways_Abu_Dhabi_Grand_Prix	Yas Marina Circuit	20	1	5.554
2019-21-R	2019	21	R	2019-12-01	Etihad_Airways_Abu_Dhabi_Grand_Prix	Yas Marina Circuit	20	55	5.554
2020-01-Q	2020	1	Q	2020-07-05	Rolex_Grand_Prix_of_Austria	Red Bull Ring	20	1	4.318
2020-01-R	2020	1	R	2020-07-05	Rolex_Grand_Prix_of_Austria	Red Bull Ring	20	71	4.318
2020-02-Q	2020	2	Q	2020-07-12	Steiermark_Grand_Prix	Red Bull Ring	20	1	4.318
2020-02-R	2020	2	R	2020-07-12	Steiermark_Grand_Prix	Red Bull Ring	20	71	4.318
2020-03-Q	2020	3	Q	2020-07-19	Aramco_Hungarian_Grand_Prix	Hungaroring	20	1	4.381
2020-03-R	2020	3	R	2020-07-19	Aramco_Hungarian_Grand_Prix	Hungaroring	20	70	4.381
2020-04-Q	2020	4	Q	2020-08-02	Pirelli_British_Grand_Prix	Silverstone Circuit	20	1	5.891
2020-04-R	2020	4	R	2020-08-02	Pirelli_British_Grand_Prix	Silverstone Circuit	20	52	5.891
2020-05-Q	2020	5	Q	2020-08-09	Emirates_70th_Anniversary_Grand_Prix	Silverstone Circuit	20	1	5.891
2020-05-R	2020	5	R	2020-08-09	Emirates_70th_Anniversary_Grand_Prix	Silverstone Circuit	20	52	5.891
2020-06-Q	2020	6	Q	2020-08-16	Aramco_Grand_Prix_of_Spain	Circuit de Catalunya	20	1	4.655
2020-06-R	2020	6	R	2020-08-16	Aramco_Grand_Prix_of_Spain	Circuit de Catalunya	20	66	4.655
